license_type,dba_name,account_business_street,license_number,account_business_city,account_business_state_province,account_business_zip_postal_code,classification,full_address,lon,lat
Pharmacy,Sam's Club Pharmacy 10-6247,8130 N Church Rd,2014016142,Kansas City,Missouri,64158,Class A (Community/Ambulatory); Class J (Shared Services),"8130 N Church Rd, Kansas City, Missouri, 64158",-94.46404489999999,39.2406628
Pharmacy,CVS/pharmacy #10506,3320 N Belt Hwy,2016006007,Saint Joseph,Missouri,64506,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3320 N Belt Hwy, Saint Joseph, Missouri, 64506",-94.81553439999999,39.8004217
Pharmacy,CVS/pharmacy #5669,7320 Gravois Ave,2009037268,Saint Louis,Missouri,63116,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"7320 Gravois Ave, Saint Louis, Missouri, 63116",-90.2932452,38.5641718
Pharmacy,CVS/Pharmacy #5643,7334 Lindbergh Blvd,2009037396,Saint Louis,Missouri,63125,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"7334 Lindbergh Blvd, Saint Louis, Missouri, 63125",-90.3272519,38.5058085
Pharmacy,CVS Pharmacy #5689,15846 Manchester Rd,2009037374,Ellisville,Missouri,63011,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"15846 Manchester Rd, Ellisville, Missouri, 63011",-90.5851452,38.5920195
Pharmacy,Kilgores Medical Pharmacy,1608 Chapel Hill Rd,2008000931,Columbia,Missouri,65203,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1608 Chapel Hill Rd, Columbia, Missouri, 65203",-92.3647864,38.9303324
Pharmacy,Walgreens #10211,701 N State Highway 47,2008014864,Warrenton,Missouri,63383,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"701 N State Highway 47, Warrenton, Missouri, 63383",-91.1422352,38.8191583
Pharmacy,Walgreens #10907,1410 N Bluff St,2008019420,Fulton,Missouri,65251,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1410 N Bluff St, Fulton, Missouri, 65251",-91.9433344,38.8607648
Pharmacy,Walgreens #09986,311 N. Baltimore St,2006015825,Kirksville,Missouri,63501,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"311 N. Baltimore St, Kirksville, Missouri, 63501",-92.57281139999999,40.1966747
Pharmacy,"Cornerstone Pharmacy Kennett, LLC",123 1st Street,2014012293,Kennett,Missouri,63857,Class A (Community/Ambulatory); Class C (Long-Term Care),"123 1st Street, Kennett, Missouri, 63857",-90.05573849999999,36.2363315
Pharmacy,Burns & McDonnell Pharmacy,9450 Ward Pkwy,2016015065,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class J (Shared Services),"9450 Ward Pkwy, Kansas City, Missouri, 64114",-94.59707920000001,38.95785619999999
Pharmacy,Walgreens #12628,2001 S Range Line Rd,2010012806,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2001 S Range Line Rd, Joplin, Missouri, 64804",-94.47715960000001,37.0686572
Pharmacy,Price Chopper Pharmacy #250,2101 North 7 Hwy,2008004749,Pleasant Hill,Missouri,64080,Class A (Community/Ambulatory); Class J (Shared Services),"2101 North 7 Hwy, Pleasant Hill, Missouri, 64080",-94.26498459999999,38.8140563
Pharmacy,Walgreens #16250,440 E Tampa St Ste 100,2014020270,Springfield,Missouri,65806,Class A (Community/Ambulatory); Class J (Shared Services),"440 E Tampa St Ste 100, Springfield, Missouri, 65806",-93.288231,37.2139417
Pharmacy,Sinks Pharmacy,606 Highway 63 South,2008006197,Vienna,Missouri,65582,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"606 Highway 63 South, Vienna, Missouri, 65582",-91.9218233,38.3239918
Pharmacy,St. Luke's Pharmacy,224 S Woods Mill Rd Ste 350,2008006745,Chesterfield,Missouri,63017,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"224 S Woods Mill Rd Ste 350, Chesterfield, Missouri, 63017",-90.5033574,38.6512651
Pharmacy,EverSpring,1884 Lackland Hill Pkwy Ste 6,2008008182,Saint Louis,Missouri,63146,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1884 Lackland Hill Pkwy Ste 6, Saint Louis, Missouri, 63146",-90.412183,38.695196
Pharmacy,Landrum Drug Inc,106 E. Mount Vernon BLVD.,2008012584,Mount Vernon,Missouri,65712,Class A (Community/Ambulatory); Class C (Long-Term Care),"106 E. Mount Vernon BLVD., Mount Vernon, Missouri, 65712",-93.8187726,37.0949263
Pharmacy,Walgreens #10130,6365 Lewis Dr,2006012860,Parkville,Missouri,64152,Class A (Community/Ambulatory); Class J (Shared Services),"6365 Lewis Dr, Parkville, Missouri, 64152",-94.6843227,39.210169
Pharmacy,New Madrid Pharmacy,457 Main St,2014030752,New Madrid,Missouri,63869,Class A (Community/Ambulatory); Class C (Long-Term Care),"457 Main St, New Madrid, Missouri, 63869",-89.5268806,36.5877172
Pharmacy,Price Chopper Pharmacy #319,15700 N US 169 Unit E,2014039505,Smithville,Missouri,64089,Class A (Community/Ambulatory); Class J (Shared Services),"15700 N US 169 Unit E, Smithville, Missouri, 64089",-94.5854404,39.3779587
Pharmacy,Price Chopper Pharmacy #288,9717 N Ash Ave,2014028412,Kansas City,Missouri,64157,Class A (Community/Ambulatory); Class J (Shared Services),"9717 N Ash Ave, Kansas City, Missouri, 64157",-94.4482939,39.2691374
Pharmacy,St Peters Community Pharmacy,4885 Mexico Rd,2014023957,Saint Peters,Missouri,63376,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"4885 Mexico Rd, Saint Peters, Missouri, 63376",-90.58780519999999,38.791837
Pharmacy,Walgreens Specialty Pharmacy #16073,2330 E Meyer Blvd Ste 103,2014027398,Kansas City,Missouri,64132,Class A (Community/Ambulatory); Class J (Shared Services),"2330 E Meyer Blvd Ste 103, Kansas City, Missouri, 64132",-94.55830019999999,39.0087945
Pharmacy,Pharmax Pharmacy #1160,116 Walnut St.,2016018376,Festus,Missouri,63028,Class A (Community/Ambulatory); Class C (Long-Term Care),"116 Walnut St., Festus, Missouri, 63028",-90.39536540000002,38.2203005
Pharmacy,Malden Pharmacy & Home Medical Equipment,214 W Main,2016027108,Malden,Missouri,63863,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class G (Medical Gas),"214 W Main, Malden, Missouri, 63863",-89.9689875,36.55846349999999
Pharmacy,Hy-Vee Pharmacy #1082,25 Conley Rd,2010007877,Columbia,Missouri,65201,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"25 Conley Rd, Columbia, Missouri, 65201",-92.29876589999999,38.9485748
Pharmacy,CVS/pharmacy #4088,3351 SW 3rd St,2008014081,Lees Summit,Missouri,64081,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3351 SW 3rd St, Lees Summit, Missouri, 64081",-94.4495724,38.91257360000001
Pharmacy,Walgreens #11311,1053 Meyer Rd,2008011681,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1053 Meyer Rd, Wentzville, Missouri, 63385",-90.86001,38.82459739999999
Pharmacy,CVS Pharmacy #8543,1914 Swift St,2006015555,North Kansas City,Missouri,64116,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1914 Swift St, North Kansas City, Missouri, 64116",-94.5776738,39.1422594
Pharmacy,CVS Pharmacy #8554,6129 NE Antioch Rd,2006015562,Gladstone,Missouri,64119,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"6129 NE Antioch Rd, Gladstone, Missouri, 64119",-94.53607559999999,39.2097949
Pharmacy,CVS Pharmacy #8590,315 W. 75th Street,2006015995,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"315 W. 75th Street, Kansas City, Missouri, 64114",-94.59263229999999,38.991807
Pharmacy,CVS Pharmacy #8556,5440 NW 64th St.,2006015570,Kansas City,Missouri,64151,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"5440 NW 64th St., Kansas City, Missouri, 64151",-94.64382069999999,39.2111543
Pharmacy,CVS Pharmacy #8566,5310 Blueridge Blvd,2006015591,Raytown,Missouri,64133,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"5310 Blueridge Blvd, Raytown, Missouri, 64133",-94.4433785,39.0256626
Pharmacy,CVS Pharmacy #8567,5011 Main Street,2006015593,Kansas City,Missouri,64112,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"5011 Main Street, Kansas City, Missouri, 64112",-94.5868685,39.0360471
Pharmacy,CVS Pharmacy #8579,751 NE Woods Chapel Rd,2006015961,Lees Summit,Missouri,64064,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"751 NE Woods Chapel Rd, Lees Summit, Missouri, 64064",-94.3611122,38.9820182
Pharmacy,Walgreens Specialty Pharmacy #16072,3537 Broadway Blvd,2012013998,Kansas City,Missouri,64111,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3537 Broadway Blvd, Kansas City, Missouri, 64111",-94.58997289999999,39.0624542
Pharmacy,Schroeder Drugs #1201,540 E Fifth St,2016018293,Washington,Missouri,63090,Class A (Community/Ambulatory); Class C (Long-Term Care),"540 E Fifth St, Washington, Missouri, 63090",-91.00664569999999,38.5530812
Pharmacy,CVS/pharmacy #10171,696-698 N Hwy 67 St,2016028317,Florissant,Missouri,63031,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"696-698 N Hwy 67 St, Florissant, Missouri, 63031",-90.33597040000001,38.7989268
Pharmacy,Wal-Mart Pharmacy 10-4381,1101 Branson Hills Pkwy,2008015215,Branson,Missouri,65616,Class A (Community/Ambulatory); Class J (Shared Services),"1101 Branson Hills Pkwy, Branson, Missouri, 65616",-93.2296901,36.6700526
Pharmacy,Walgreens #09929,1675 W South St,2006029432,Ozark,Missouri,65721,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1675 W South St, Ozark, Missouri, 65721",-93.2207387,37.0051286
Pharmacy,Walgreens #07423,1210 Sugar Creek Square,2006022586,Fenton,Missouri,63026-4401,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1210 Sugar Creek Square, Fenton, Missouri, 63026-4401",-90.48870509999999,38.4906699
Pharmacy,Parkland Pharmacy,1025 Hwy 72 Bypass,2012034351,Fredericktown,Missouri,63645,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1025 Hwy 72 Bypass, Fredericktown, Missouri, 63645",-90.31533809999999,37.5618212
Pharmacy,KB Kirksville Pharmacy LLC,1611 S Baltimore St Ste B,2016029935,Kirksville,Missouri,63501,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1611 S Baltimore St Ste B, Kirksville, Missouri, 63501",-92.5704693,40.1817799
Pharmacy,Alton Drug Store,201 State Hwy 19,2016031074,Alton,Missouri,65606,Class A (Community/Ambulatory); Class C (Long-Term Care),"201 State Hwy 19, Alton, Missouri, 65606",-91.39603679999999,36.6930903
Pharmacy,Goldsmith Medicenter Pharmacy,"13354 Manchester Road, Suite 101",2016032997,Des Peres,Missouri,63131,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"13354 Manchester Road, Suite 101, Des Peres, Missouri, 63131",-90.46660399999999,38.600027
Pharmacy,"Rx Outreach, Inc",3171-3183 Riverport Tech Ctr Dr,2010034839,Maryland Heights,Missouri,63043,Class A (Community/Ambulatory); Class J (Shared Services),"3171-3183 Riverport Tech Ctr Dr, Maryland Heights, Missouri, 63043",-90.4724281,38.7534562
Pharmacy,CVS Pharmacy #8430,3825 S Noland Rd,2006034080,Independence,Missouri,64055,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3825 S Noland Rd, Independence, Missouri, 64055",-94.4144081,39.0506878
Pharmacy,Walgreens #02450,330 SW Ward Rd,2006023059,Lees Summit,Missouri,64081,Class A (Community/Ambulatory); Class J (Shared Services),"330 SW Ward Rd, Lees Summit, Missouri, 64081",-94.3957465,38.90889019999999
Pharmacy,Genoa Healthcare LLC,19515 Brune Pkwy,2012016190,Warrenton,Missouri,63383,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"19515 Brune Pkwy, Warrenton, Missouri, 63383",-91.1471615,38.80034089999999
Pharmacy,Medley Pharmacy,733 W Springfield,2008034039,Gerald,Missouri,63037,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"733 W Springfield, Gerald, Missouri, 63037",-91.33988099999999,38.3969502
Pharmacy,Whitley Pharmacy,101 W 8th,2008025791,Cassville,Missouri,65625,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"101 W 8th, Cassville, Missouri, 65625",-93.86806639999999,36.6794391
Pharmacy,Walgreens #12062,106 Silver Thread Ln,2008030428,Branson West,Missouri,65737,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"106 Silver Thread Ln, Branson West, Missouri, 65737",-93.3687365,36.6998584
Pharmacy,Hutcheson Pharmacy,1422 S Sam Houston Blvd Ste 100,2012026256,Houston,Missouri,65483,Class A (Community/Ambulatory); Class C (Long-Term Care),"1422 S Sam Houston Blvd Ste 100, Houston, Missouri, 65483",-91.9591305,37.3140758
Pharmacy,Steelville Drug,"503 W Main St, PO Box AB",2014014683,Steelville,Missouri,65565,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"503 W Main St, PO Box AB, Steelville, Missouri, 65565",-91.3606635,37.9670059
Pharmacy,CVS/pharmacy #2341,14400 Clayton Rd,2010030284,Ballwin,Missouri,63011,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"14400 Clayton Rd, Ballwin, Missouri, 63011",-90.5238667,38.6212003
Pharmacy,Imran Pharmacy,3737 N Kingshighway Blvd Ste 100,2010031647,Saint Louis,Missouri,63115,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"3737 N Kingshighway Blvd Ste 100, Saint Louis, Missouri, 63115",-90.2517001,38.6774055
Pharmacy,Sterling Pharmacy,808 Hunter Ste 1-A,2010034498,Sikeston,Missouri,63801,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"808 Hunter Ste 1-A, Sikeston, Missouri, 63801",-89.5798888,36.887489
Pharmacy,CVS/pharmacy #3087,11560 Olive Blvd,2010033738,Creve Coeur,Missouri,63141,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"11560 Olive Blvd, Creve Coeur, Missouri, 63141",-90.43783529999999,38.6705758
Pharmacy,Miller Rexall Drug,115 Vine St - PO Box 486,2008030097,Macon,Missouri,63552,Class A (Community/Ambulatory); Class C (Long-Term Care),"115 Vine St - PO Box 486, Macon, Missouri, 63552",-92.4723046,39.7380485
Pharmacy,Walmart Pharmacy 10-7249,500 W Mount Vernon Blvd,2014034399,Mount Vernon,Missouri,65712,Class A (Community/Ambulatory); Class J (Shared Services),"500 W Mount Vernon Blvd, Mount Vernon, Missouri, 65712",-93.8259367,37.0919804
Pharmacy,Walmart Pharmacy 10-2442,5261 N Antioch Rd,2014037286,Kansas City,Missouri,64119,Class A (Community/Ambulatory); Class J (Shared Services),"5261 N Antioch Rd, Kansas City, Missouri, 64119",-94.5465821,39.1898253
Pharmacy,CVS/pharmacy #6477,3002 Highway K,2012033319,O Fallon,Missouri,63368,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3002 Highway K, O Fallon, Missouri, 63368",-90.6994541,38.7561928
Pharmacy,CVS/pharmacy #10053,400 Mid Rivers Mall Dr,2012030595,Saint Peters,Missouri,63376,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"400 Mid Rivers Mall Dr, Saint Peters, Missouri, 63376",-90.625242,38.7893273
Pharmacy,CVS/pharmacy #6745,6999 Parker Rd,2012036310,Florissant,Missouri,63033,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"6999 Parker Rd, Florissant, Missouri, 63033",-90.2310001,38.7965412
Pharmacy,CVS/pharmacy #10160,112 East 32nd St,2014033338,Joplin,Missouri,64804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"112 East 32nd St, Joplin, Missouri, 64804",-94.514022,37.0545935
Pharmacy,St. Louis Pharmacy,1001 Lynch St Ste B,2013009767,Saint Louis,Missouri,63118,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1001 Lynch St Ste B, Saint Louis, Missouri, 63118",-90.2112331,38.5999911
Pharmacy,Genoa Healthcare LLC,"1780 Old Hwy 50 East, Suite 100B",2012039339,Union,Missouri,63084,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"1780 Old Hwy 50 East, Suite 100B, Union, Missouri, 63084",-90.95299440000001,38.4364158
Pharmacy,Sam's Club Pharmacy 10-4875,3055 Bear Creek Dr,2012034942,Wentzville,Missouri,63385,Class A (Community/Ambulatory); Class J (Shared Services),"3055 Bear Creek Dr, Wentzville, Missouri, 63385",-90.8817701,38.8146669
Pharmacy,Wal-Mart Pharmacy 10-3062,3536 W Mount Vernon St,2012034758,Springfield,Missouri,65802,Class A (Community/Ambulatory); Class J (Shared Services),"3536 W Mount Vernon St, Springfield, Missouri, 65802",-93.35116160000001,37.2033988
Pharmacy,CVS Pharmacy #10096,2100 1st Capitol Dr,2014030014,Saint Charles,Missouri,63301,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2100 1st Capitol Dr, Saint Charles, Missouri, 63301",-90.5038563,38.7826013
Pharmacy,Family Care Central Pharmacy,"1234 S. Kingshighway Blvd, Ste 1500",2014032494,Saint Louis,Missouri,63110,Class A (Community/Ambulatory); Class B (Hospital Pharmacy); Class C (Long-Term Care); Class J (Shared Services),"1234 S. Kingshighway Blvd, Ste 1500, Saint Louis, Missouri, 63110",-90.2639229,38.6246725
Pharmacy,Walgreens Specialty Pharmacy #21346,3527 Chouteau Ave,2008036662,Saint Louis,Missouri,63103,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3527 Chouteau Ave, Saint Louis, Missouri, 63103",-90.23513009999999,38.6259137
Pharmacy,Walgreens #12268,101 Industrial Park Dr,2009000985,Hollister,Missouri,65672,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"101 Industrial Park Dr, Hollister, Missouri, 65672",-93.2289547,36.6104774
Pharmacy,Price Chopper Pharmacy #37,520 S Commercial,2009002980,Harrisonville,Missouri,64701,Class A (Community/Ambulatory),"520 S Commercial, Harrisonville, Missouri, 64701",-94.3599654,38.6527713
Pharmacy,Walmart Pharmacy 10-7072,2021 Independence St,2015001237,Cape Girardeau,Missouri,63703,Class A (Community/Ambulatory); Class J (Shared Services),"2021 Independence St, Cape Girardeau, Missouri, 63703",-89.5493207,37.3052343
Pharmacy,CVS/pharmacy #10355,1550 S New Florissant Rd,2014037320,Florissant,Missouri,63031,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1550 S New Florissant Rd, Florissant, Missouri, 63031",-90.3172886,38.7745735
Pharmacy,Country Mart Pharmacy #2151,190 Plaza Dr,2009007771,Sainte Genevieve,Missouri,63670,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"190 Plaza Dr, Sainte Genevieve, Missouri, 63670",-90.0541978,37.9672646
Pharmacy,"Hils, LLC",800 N Morley St,2014039043,Moberly,Missouri,65270,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"800 N Morley St, Moberly, Missouri, 65270",-92.432762,39.42825759999999
Pharmacy,Marceline Family Pharmacy,1509 N Missouri Ave,2013007136,Marceline,Missouri,64658,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"1509 N Missouri Ave, Marceline, Missouri, 64658",-92.94245199999999,39.7276613
Pharmacy,St Louis University Infectious Diseases Allergy & Immunology,"1100 S Grand Blvd, First Floor",2013007639,Saint Louis,Missouri,63104,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class H (Sterile Product Compounding),"1100 S Grand Blvd, First Floor, Saint Louis, Missouri, 63104",-90.2361196,38.62464140000001
Pharmacy,BJC Behavioral Health Southeast Pharmacy,1085 Maple Street,2013015136,Farmington,Missouri,63640,Class A (Community/Ambulatory); Class J (Shared Services),"1085 Maple Street, Farmington, Missouri, 63640",-90.4367754,37.7878994
Pharmacy,DDCI Infusion Pharmacy,1060 W 10th St,2011004790,Rolla,Missouri,65401,Class A (Community/Ambulatory); Class H (Sterile Product Compounding),"1060 W 10th St, Rolla, Missouri, 65401",-91.78485119999999,37.9537133
Pharmacy,CVS Pharmacy #5645,930 N Belt Hwy,2009008060,Saint Joseph,Missouri,64506,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"930 N Belt Hwy, Saint Joseph, Missouri, 64506",-94.80384049999999,39.7759774
Pharmacy,CVS Pharmacy #5693,8421 NW Prairie View Rd,2009008129,Kansas City,Missouri,64153,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"8421 NW Prairie View Rd, Kansas City, Missouri, 64153",-94.6598843,39.2476569
Pharmacy,CVS Pharmacy #5697,3902 Main St,2009007784,Kansas City,Missouri,64111,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3902 Main St, Kansas City, Missouri, 64111",-94.5864199,39.0560131
Pharmacy,CVS Pharmacy #5655,1901 West Kansas St.,2009008292,Liberty,Missouri,64068,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1901 West Kansas St., Liberty, Missouri, 64068",-94.4496465,39.2438862
Pharmacy,Rogers LTC Pharmacy,3709 N Belt Hwy Ste D,2009010079,Saint Joseph,Missouri,64506,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"3709 N Belt Hwy Ste D, Saint Joseph, Missouri, 64506",-94.8141821,39.8035408
Pharmacy,Walgreens Specialty Pharmacy #12927,2340 Hampton Ave,2009007931,Saint Louis,Missouri,63139,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"2340 Hampton Ave, Saint Louis, Missouri, 63139",-90.2869113,38.6138776
Pharmacy,Sam's Pharmacy 10-4985,745 W El Camino Alto Dr,2009017977,Springfield,Missouri,65810,Class A (Community/Ambulatory); Class J (Shared Services),"745 W El Camino Alto Dr, Springfield, Missouri, 65810",-93.3034301,37.1305568
Pharmacy,CVS/pharmacy #10115,1220 E Republic Rd,2015000678,Springfield,Missouri,65804,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1220 E Republic Rd, Springfield, Missouri, 65804",-93.2776152,37.1371241
Pharmacy,CVS/pharmacy #10773,2120 West Osage St,2014043513,Pacific,Missouri,63069,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"2120 West Osage St, Pacific, Missouri, 63069",-90.7689947,38.4839606
Pharmacy,Gosney Pharmacy,911 US Highway 24/36 East,2014043722,Monroe City,Missouri,63456,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"911 US Highway 24/36 East, Monroe City, Missouri, 63456",-91.7203155,39.6575486
Pharmacy,CVS/pharmacy #10152,1501 East Ohio Street,2013009429,Clinton,Missouri,64735,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1501 East Ohio Street, Clinton, Missouri, 64735",-93.75124579999999,38.3668751
Pharmacy,Lakeland Pharmacy #7,110 Bear Dr Ste 4,2013004561,Willow Springs,Missouri,65793,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"110 Bear Dr Ste 4, Willow Springs, Missouri, 65793",-91.94411079999999,36.9774016
Pharmacy,Phillips Family Pharmacy,2101 NW Platte Road,2013005206,Riverside,Missouri,64150,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding),"2101 NW Platte Road, Riverside, Missouri, 64150",-94.6054029,39.1676901
Pharmacy,St. Joseph Outpatient Pharmacy,1000 Carondelet Dr,2015004637,Kansas City,Missouri,64114,Class A (Community/Ambulatory); Class D (Non-Sterile Compounding); Class J (Shared Services),"1000 Carondelet Dr, Kansas City, Missouri, 64114",-94.6030778,38.9356146
Pharmacy,Rinne Pharmacy,100 Deer Lick St,2014043698,Licking,Missouri,65542,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"100 Deer Lick St, Licking, Missouri, 65542",-91.85565,37.4919197
Pharmacy,Mountain Grove Pharmacy Inc,106 N Union St,2015006569,Mountain Grove,Missouri,65711,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"106 N Union St, Mountain Grove, Missouri, 65711",-92.2626171,37.12947
Pharmacy,CVS/pharmacy #10151,3045 West Republic Street,2013012057,Springfield,Missouri,65807,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"3045 West Republic Street, Springfield, Missouri, 65807",-93.34085259999999,37.1389778
Pharmacy,Sinks Pharmacy,1435 N Main St,2013025859,Saint Clair,Missouri,63077,Class A (Community/Ambulatory); Class C (Long-Term Care); Class D (Non-Sterile Compounding); Class J (Shared Services),"1435 N Main St, Saint Clair, Missouri, 63077",-90.97779539999999,38.3595509
Pharmacy,Genoa Healthcare LLC,724 N 22nd St,2015006847,Saint Joseph,Missouri,64506,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"724 N 22nd St, Saint Joseph, Missouri, 64506",-94.8347342,39.7738177
Pharmacy,Genoa Healthcare LLC,17844 E 23rd St Rm D404,2015006810,Independence,Missouri,64057,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"17844 E 23rd St Rm D404, Independence, Missouri, 64057",-94.3713071,39.0792214
Pharmacy,Genoa Healthcare LLC,901 NE Independence Ave,2015006861,Lees Summit,Missouri,64086,Class A (Community/Ambulatory); Class C (Long-Term Care); Class J (Shared Services),"901 NE Independence Ave, Lees Summit, Missouri, 64086",-94.3640582,38.9289421
